"id","junction_name","latitude","longitude"
340,"RESEDA BL   AT   NAPA ST",34.22551917341888,-118.5360924093118
341,"DEVONSHIRE ST AT DE SOTO AV",34.25724936525426,-118.586390787812
342,"HAYVENHURST AV AT DEVONSHIRE ST",34.25703427537417,-118.4936109000381
343,"ETIWANDA  AV  AT  NORDHOFF ST",34.23549507815092,-118.53172708210204
344,"SYLMAR AV  AT  OSBORNE  ST",34.22941013149185,-118.44537813274287
345,"DUNBARTON  AV   AT   DENROCK  AV",33.973866865784125,-118.4101577991273
346,"HOLLYCREST DR E/O BENDA PL",34.12763756334988,-118.34465358132279
347,"SUNSET BL  AT  LOS LIONES DR",34.04185255518515,-118.55394906684332
348,"RESEDA BL S/O SESNON BL",34.2922717028005,-118.54217300632165
349,"ARDEN  BL  N/O  WILSHIRE  BL",34.06255742770519,-118.32581457742891
350,"HUBBARD  ST   E/O   AZTEC  ST",34.287911922678255,-118.45285224412652
351,"BERKELEY  AV  AT  GLENDALE  BL",34.082933024972576,-118.25885699317267
352,"LUCERNE BL  AT  EDGEWOOD PL",34.05526091526692,-118.32792264196972
353,"WILSHIRE  BL  AT  ARDEN  BL",34.06188409387454,-118.32581121304176
354,"126th ST AT AINSWORTH ST",33.91862237578186,-118.28852037680365
355,"VICTORY  BL  E/O  BLUCHER  AV",34.186650962033454,-118.47188126522094
356,"AVALON  BL  AT  FLORENCE  AV",33.97515162541594,-118.26517851129805
357,"LONGWOOD  AV  AT  EDGEWOOD  PL",34.05651818771887,-118.33860633325048
358,"HIGHLAND AV S/O BEVERLY BL",34.07359733240262,-118.33866174909079
359,"ERWIN  ST  AT  OWENSMOUTH  AV",34.18285835199118,-118.59754471459124
360,"BEETHOVEN  ST   AT   CORAL  TREE PL",33.97803492543328,-118.42220616088
361,"JEFFERSON BL AT BEETHOVEN ST",33.977093570446215,-118.41891974680891
362,"CARPENTER  AV  S/O  VENTURA  BL",34.14178985436636,-118.39141819770794
363,"RAYFORD DR AT 85TH  ST",33.96065268659196,-118.42242399122674
364,"BROADWAY AT COLDEN AV",33.94918591713246,-118.27836667094704
365,"VERMONT AV N/O 79th ST",33.967806939335546,-118.29144513326308
366,"85th ST   AT  RAYFORD DR",33.96065576521393,-118.42123086695078
367,"FLIGHT  AV  S/O  ALVERN  CIR",33.97581716212418,-118.37509299351431
368,"NORMANDIE AV AT GAGE AV",33.983253432615285,-118.3002633959864
369,"SLAUSON  AV  AT  VERMONT  AV",33.98911750258191,-118.28926329310028
370,"WESTERN  AV  AT  76TH  ST",33.970914915847025,-118.30899591572111
371,"3RD  ST  AT  FRESNO  ST",34.03651920017723,-118.20024179848215
372,"BROADWAY AT VERNON AV",34.0037983357375,-118.27835740959841
373,"37TH ST  W/O  MAPLE AV",34.01490668460881,-118.27162364468985
374,"COLDEN AV AT AVALON BL",33.94923631960767,-118.26516236041503
375,"SAN  MARINO  ST  AT  DEWEY  AV",34.054512266182435,-118.29581213379952
376,"NORMANDIE  AV  AT  MELROSE  AV",34.083559482542604,-118.30045855120942
377,"EL PASO DR  AT  BARRYKNOLL DR",34.117787927375,-118.21838747491516
378,"INGLEWOOD  BL  N/O  CULVER  DR",33.9907192732263,-118.41254282768998
379,"WADSWORTH  AV  AT  41ST  ST",34.01008332040033,-118.25895975848573
380,"FIGUEROA  ST  AT  VERNON  AV",34.0046017247661,-118.2827180924967
381,"ESPERANZA  ST  N/O  8TH  ST",34.020254151723606,-118.19951048313618
382,"WOOSTER  ST  AT  AIRDROME  ST",34.050395105038106,-118.38321675920449
383,"HOOPER  AV  AT  ADAMS  BL",34.01737879832611,-118.2494474718937
384,"EDGEWOOD PL  W/O  LUCERNE BL",34.05370978840799,-118.32877416116791
385,"15TH  ST  E/O  KENMORE  AV",34.04541574389654,-118.29587061679179
386,"8th ST AT COCHRAN AV",34.06057054511045,-118.34684347134156
387,"6th ST AT GRAND VIEW ST",34.060470850224796,-118.27695150324499
388,"CORONADO ST N/O 7th ST",34.060510761510955,-118.28142919375333
389,"WILSHIRE  BL  AT  VALENCIA  ST",34.05380916954504,-118.26666307437392
390,"FLOWER  ST  S/O  7TH  ST",34.048694225251225,-118.25877702500549
391,"HOOVER ST  AT  28TH  ST",34.02902246266095,-118.28396444531411
392,"SHENANDOAH ST  AT  WHITWORTH DR",34.0571252321796,-118.3814542249734
393,"CAROLINA ST AT 39th ST",33.70963068577356,-118.29065243147662
394,"PATTON AV AT 19TH ST",33.72703137725599,-118.3056208028447
395,"OLIVE  ST  S/O  12TH  ST",34.03944219579059,-118.26222388755922
396,"MARINE AV AT DENNI ST",33.782822666285554,-118.26396936876527
397,"TEMPLE  ST  AT  RAMPART  BL",34.07252381387932,-118.27486215542675
398,"GARFIELD  PL  AT  FRANKLIN  AV",34.101728475349255,-118.31071838440866
399,"HERCULES  DR  AT  APOLLO  DR",34.11160644012909,-118.36495500727801
400,"HARDING  AV  N/O  SHORT  AV",33.99421465719882,-118.42500759858177
401,"WARING  AV  AT  SPAULDING  AV",34.08537258022428,-118.35739356376747
402,"BURWOOD  AV  E/O  FIGUEROA  ST",34.126719564916336,-118.18677463201028
403,"YORK  BL  W/O  FIGUEROA  ST",34.115944464951426,-118.18480733417577
404,"ALMOLOYA DR  AT  OCAMPO  DR",34.036437777038856,-118.5201049388878
405,"BAINBRIDGE  AV  AT  WOODRUFF  AV",34.079599648609644,-118.43512061558575
406,"ANITA AV AT SANTA CATALINA VIEW",34.05491699645997,-118.4827773754943
407,"TEXAS  AV  AT  STONER  AV",34.047178266694125,-118.45900582063769
408,"SWEETZER   AV AT 4th ST",34.07174008669273,-118.37016727661812
409,"CHEVIOT DR   AT   EARLMAR DR",34.03578909079473,-118.40507308940684
410,"NATIONAL BL AT WESTWOOD BL",34.03114729366113,-118.41996945223082
411,"MISSOURI AV E/O BENECIA AV",34.05747867635644,-118.42201982714131
412,"KERWOOD AV AT TENNESSEE AV",34.04953973528874,-118.41719221800054
413,"ALPINE  ST  AT  GRAND  AV",34.063531118512834,-118.24341417378007
414,"6TH  ST  E/O  WESTERN  AV",34.06352787672513,-118.30785453876278
415,"SANBORN  AV  AT  FOUNTAIN  AV",34.09416852919442,-118.27931053294404
416,"VINELAND  AV  AT  ERWIN  ST",34.18306082467796,-118.37032123827717
417,"ARCHWOOD ST AT QUAKERTOWN AV",34.19201527816329,-118.5666097399715
418,"WOODBRIDGE  ST  W/O  TUJUNGA  AV",34.14856218914803,-118.37899142711304
419,"WHITSETT  AV  AT  VANOWEN  ST",34.193946117385806,-118.405261818118
420,"CALABASH  ST  AT  RIGOLETTO  ST",34.16000383393813,-118.62624458508846
421,"ROSCOE  BL  AT  TRUESDALE  ST",34.221666441927674,-118.42511861420736
422,"RANCHITO  AV  AT  VALERIO  ST",34.20482993431712,-118.43564549367798
423,"BABCOCK AV AT CREWE ST",34.196724316209384,-118.40734764871263
424,"MAGNOLIA BL AT WOODLEY AV",34.16483921548077,-118.4825157865252
425,"INGOMAR  ST  AT  SADRING  AV",34.21185631891993,-118.6365454977805
426,"INGOMAR  ST  AT  SADRING  AV",34.21185845740376,-118.6355235338232
427,"HAYVENHURST AV  N/O  CALNEVA  DR",34.13767663138477,-118.49704041397314
428,"EL CANON AV S/O VALLEY CIRCLE BL",34.175318869077834,-118.65172347902397
429,"GOWER  ST  AT  FRANKLIN  AV",34.10525071585781,-118.32241118162558
430,"FRANKLIN  AV  AT  GOWER  ST",34.10525402184194,-118.32127213696717
431,"VENTURA  BL  AT  CANOGA  AV",34.167844368962996,-118.59743984614505
432,"GREENBUSH  AV AT OTSEGO ST",34.16302266262791,-118.42579051484059
433,"MAURY  AV  AT  EILAT  ST",34.17860294900136,-118.66097168741048
434,"HOOVER ST AT LACONIA BL",33.91802100855962,-118.28699966162085
435,"BELLE PORTE AV AT ANAHEIM ST",33.78601042217766,-118.30202781853411
436,"HALLDALE AV AT 220th ST",33.82800108020783,-118.30158484302268
437,"ARLINGTON AV AT 37th PL",34.021866312200636,-118.31765630397881
438,"30th ST AT TRINITY ST",34.01930651790069,-118.26528180998775
439,"41ST  ST  AT  WADSWORTH  AV",34.00922151245772,-118.26115157105225
440,"SATICOY ST AT ATOLL AV",34.207360929322924,-118.41816999063045
441,"RIDGEMOOR  DR  S/O  VENTURA  BL",34.13852572458418,-118.3806105546646
442,"TUJUNGA  AV  S/O  AQUA  VISTA ST",34.14324296987496,-118.3789781934685
443,"VERMONT AV  AT  CENTURY  BL",33.945496257371914,-118.29163668025836
444,"CALIFORNIA  AV  AT  OAKWOOD  AV",33.99470323953445,-118.46323339143962
445,"PARTHENIA ST AT BALBOA BL",34.22850506691346,-118.50261250618905
446,"SEPULVEDA BL AT DEVONSHIRE ST",34.256363292599545,-118.46750156731309
447,"ARBOR PL AT HOOVER ST",33.92173861150501,-118.28602719056045
448,"FLOWER  ST  N/O  5TH  ST",34.052918028952554,-118.25483426946873
449,"BURBANK  BL  AT  LOUISE  AV",34.172247282014375,-118.50758123916528
450,"SYLVAN ST AT LEMONA AV",34.18484443840432,-118.45964250716524
451,"COHASSET ST W/O NOBLE AV",34.20663969871408,-118.46184311517094
452,"SHOUP  AV  AT  VANOWEN  ST",34.19295568957506,-118.61465607994789
453,"ROSCOE  BL  AT  WHEATLAND  AV",34.22184504172053,-118.35953911460889
454,"FAIRFAX  AV  AT  SUNSET  BL",34.097509372870746,-118.36156246363083
455,"SAYRE ST AT FOOTHILL BL",34.31093858925903,-118.43289777089278
456,"QUEEN ANNE PL  AT 12th ST",34.052631037476516,-118.33097159187463
457,"28TH  ST  AT  EDGEHILL  DR",34.030172731750106,-118.32670730366974
458,"CRENSHAW  BL  AT  PICO  BL",34.04782519382981,-118.32671662465599
459,"FOLSOM  ST  AT  SOTO  ST",34.048824908039535,-118.20782260769735
460,"WASHINGTON  BL  AT  BERENDO  ST",34.04000595479802,-118.29239290743226
461,"12TH  ST  AT  SAN  JULIAN  ST",34.035008497376786,-118.2553533963042
462,"VAN NUYS  BL  AT  VENTURA  BL",34.149977454641416,-118.44893037501357
463,"NICADA DR S/O MULHOLLAND DR",34.127844101036565,-118.44758139271131
464,"HAYVENHURST AV AT VENTURA BL",34.157569942885765,-118.49235913289161
465,"HASKELL AV AT ROSCOE BL",34.217027374091316,-118.4749516519171
466,"MOUNTAIN VIEW AV AT COURT ST",34.0688780078475,-118.26774957805723
467,"IMPERIAL  HWY  AT  VERMONT  AV",33.93096726149173,-118.29153687102885
468,"BOYLE  AV  AT  6TH  ST",34.040158505311005,-118.2197916855227
469,"83rd ST AT LINCOLN BL",33.96271293893901,-118.42173071166955
470,"CRESCENDA  ST  AT  SALTAIR  AV",34.06831749193848,-118.47234487895474
471,"BARRINGTON  PL  AT  CHAYOTE  ST",34.06646148136938,-118.47038500070632
472,"MILWOOD  AV  AT  LINDEN  AV",33.9946935296443,-118.46196183893169
473,"PENMAR AV AT PALMS BL",34.0009285998099,-118.45579011280296
474,"JEFFERSON  BL  AT  MAIN  ST",34.01865908302546,-118.2726367536896
475,"ODYSSEY  DR  W/O  BLUCHER  AV",34.282657188177495,-118.46937685250334
476,"VALERIO ST AT LEMONA AV",34.20482722540762,-118.45994626464474
477,"RANCHO ST W/O LOUISE AV",34.15773733470681,-118.50447542636759
478,"FOOTHILL BL AT WYNGATE ST",34.25672833291252,-118.30024188117194
479,"RINALDI  ST  AT  VARIEL  AV",34.269946822722005,-118.59296719640463
480,"CANTARA ST  W/O  YOLANDA AV",34.21927357638684,-118.54045630644738
481,"EGBERT ST AT LEXICON  AV",34.325171497742645,-118.4284822640234
482,"WILSHIRE  BL  AT  GAYLEY  AV",34.05875893930095,-118.4439762828879
483,"GRAND  AV  S/O  1ST  ST",34.05569670040983,-118.24876699992232
484,"BELLEVUE  AV  AT  RAMPART  BL",34.07550253543197,-118.27273148703506
485,"WILMINGTON  AV  AT  CENTURY  BL",33.94567651877995,-118.23901418347296
486,"DENKER  AV  N/O  SLAUSON  AV",33.98971459376505,-118.30444308371777
487,"MAIN  ST  AT  28TH  ST",34.023270697338546,-118.26969298138566
488,"OVERLAND  AV  AT  REGENT  ST",34.021880115267074,-118.40942001176208
489,"ALAMEDA  ST  AT  PACIFIC  COAST HWY",33.79126992213556,-118.24135369569932
490,"CULVER  DR   AT   LINDBLADE  DR",33.98895705468454,-118.41345447612443
491,"QUEENSLAND  ST  AT  GREENFIELD  AV",34.02635834392625,-118.42241331382827
492,"SPAULDING  AV  AT  WARING  AV",34.08372797208888,-118.35738090282521
493,"ANITA  AV  AT  SHADY  DR",34.054371928499314,-118.48252156786249
494,"EVANSTON ST  W/O  CLIFFWOOD AV",34.05150522754685,-118.48392343188635
495,"KINZIE  ST  AT  ALDEA  AV",34.24842555445313,-118.50789255188063
496,"HASKELL AV AT NORDHOFF ST",34.23196297236307,-118.47637272236034
497,"ZELZAH  AV  AT  NORDHOFF  ST",34.23459422753235,-118.52311782928668
498,"VICTORY  BL   AT   RANCHITO  AV",34.18667086467383,-118.43562745552921
499,"3 rd ST AT LA BREA AV",34.06890050524181,-118.34294439192675
500,"LA BREA AV AT 3rd ST",34.07104711853557,-118.34403836198695
501,"CAPRI DR AT CORSICA DR",34.051929557997816,-118.50190088842005
502,"MARQUEZ AV  AT  BOLLINGER  DR",34.04820296323942,-118.54309600385446
503,"NORTHFIELD  ST   N/O   MUSKINGUM  AV",34.04735348485439,-118.53679902754558
504,"FISKE  ST  AT  ALBRIGHT  ST",34.04720302289724,-118.52214718699933
505,"ROCHESTER AV AT AMHERST AV",34.04201748270012,-118.46503330852936
506,"IOWA  AV  AT  ARMACOST  AV",34.039129235216464,-118.45783388076937
507,"ARMACOST  AV  AT  LA  GRANGE  AV",34.034775385261675,-118.45408062377358
508,"RESEDA  BL  N/O  DEVONSHIRE  ST",34.25727054449553,-118.53610864055523
509,"VANOWEN  ST  AT  VAN NUYS  BL",34.19393160227935,-118.44873185542693
510,"HART  ST  W/O  LENNOX  AV",34.197560569510664,-118.44545945271068
511,"HADDON  AV  AT  CORRENTI  ST",34.2477725887706,-118.41466326411934
512,"SHELDON ST AT STONEHURST AV",34.25441172714545,-118.37305088706745
513,"SAN JOSE  ST  E/O  DE SOTO  AV",34.260879264165915,-118.58639625878347
514,"CORBIN  AV  AT  DEVONSHIRE  ST",34.25726354516019,-118.56233400154842
515,"PAXTON ST AT REMICK AV",34.26354590708527,-118.4400779996944
516,"DEVONSHIRE ST AT CANOGA AV",34.25724179123417,-118.59513574043498
517,"SELBY  AV  AT  COVENTRY  PL",34.03496218692166,-118.42086468334753
518,"OXNARD  ST  AT  FALLBROOK  AV",34.17919471016478,-118.61684568460075
519,"SEPULVEDA BL AT SHERMAN OAKS AV",34.146880668169686,-118.47172711147994
520,"MANNING AV AT WILKINS AV",34.05628835332921,-118.43477690486408
521,"FOOTHILL  BL  AT  FERNMONT  ST",34.30258008860517,-118.4248654238661
522,"WHEELER AV AT LAZARD ST",34.308545326576336,-118.42207206616348
523,"NORRIS  AV  AT  POLK  ST",34.30361131593966,-118.45419348778846
524,"WOODLEY AV N/O DEVONSHIRE ST",34.257411502824745,-118.48486801046755
525,"KEWEN AV AT PIERCE ST",34.25940051126782,-118.42405311792815
526,"SHELL  AV  AT  PALMS  BL",33.99208217711936,-118.46250065101741
527,"CANOGA AV N/O DEVONSHIRE ST",34.25723984380513,-118.59732117029722
528,"WILSHIRE  BL  AT  GAYLEY  AV",34.058352956970424,-118.4455033729087
529,"CLELAND  AV  AT  TACUBA  ST",34.11053665500018,-118.21799706512645
530,"MALCOLM  AV  AT  COVENTRY  PL",34.0345406613852,-118.42165367921876
531,"HOLMAN  AV  AT  THAYER  AV",34.05726629737945,-118.42801190659758
532,"OXFORD AV AT SIERRA VISTA AV",34.08849711354921,-118.30779477014697
533,"TEMPLE  ST  AT  ALVARADO  ST",34.06995425249516,-118.26707144556232
534,"MATHER  AV  AT  KYLE  ST",34.26333066948041,-118.30965716548835
535,"DEVONSHIRE  ST AT WINNETKA AV",34.25725975602219,-118.57098939304802
536,"COZYCROFT AV AT MAYALL ST",34.25281678496532,-118.58197834616911
537,"TELFAIR  AV  AT  EUSTACE  ST",34.270998624458855,-118.43342308106502
538,"DE SOTO AV N/O KNAPP ST",34.238255299609065,-118.58854834900387
539,"VALLEY  BL  AT  ALHAMBRA  AV",34.067863042704516,-118.17802186289826
540,"GLENOAKS BL AT PAXTON ST",34.27899256026446,-118.41731049158491
541,"SUPERIOR  ST  E/O  RESEDA  BL",34.24638526970714,-118.53581514850508
542,"HAZELTINE AV AT VALERIO ST",34.20120154117159,-118.44000355106972
543,"VENDOME  ST  AT  BEVERLY  BL",34.071834241076274,-118.28220272992426
544,"HAWTHORN  AV  E/O  CURSON  AV",34.09984493012983,-118.35394268809853
545,"CLINTON  ST  AT  CHEROKEE  AV",34.081909001247155,-118.33416995956435
546,"TEMPLE  ST  AT  DILLON  ST",34.075279269213354,-118.28117849474634
547,"BEVERLY BL  AT HOOVER ST",34.072633808017336,-118.28404844907905
548,"LAS PALMAS  AV  AT  3RD  ST",34.07106999678271,-118.33592322285487
549,"LELAND ST AT 11th ST",33.73443695015115,-118.30117717288586
550,"BEVERLY GLEN BL AT COMSTOCK AV",34.07390846534567,-118.43147202971885
551,"MANCHESTER  AV  AT  GULANA  AV",33.959704971972755,-118.43262864247649
552,"70TH  ST  AT  VAN NESS  AV",33.97639565384917,-118.31683566921592
553,"WESTERN  AV   AT   60TH  PL",33.98504666169123,-118.30895685619731
554,"GAGE  AV  AT  MAIN  ST",33.98242919244765,-118.27394035585164
555,"MAIN  ST  AT  FLORENCE  AV",33.97542566849133,-118.27394097231671
556,"LA FONTAINE CT N/O MONTE CIELO CT",34.10147801895607,-118.40713758163207
557,"HAZELTINE  AV  AT  WAKEFIELD  AV",34.21704405159327,-118.43904059407151
558,"DE LONGPRE AV AT LA BREA AV",34.0961522465272,-118.34411036995147
559,"VALERIO  ST  AT  CLYBOURN  AV",34.20483040260543,-118.36269789935203
560,"FAIR  AV  AT  SHERMAN  WAY",34.20120211904161,-118.37469106400926
561,"DORCHESTER AV AT EDNA ST",34.08422492895479,-118.1643835508339
562,"HAMLIN  ST  AT  CALHOUN  AV",34.1886743738799,-118.44217836656519
563,"SUNSET   BL   AT  GRANVILLE  AV",34.063757936223475,-118.4717241285223
564,"7TH  ST  AT  MARIETTA  ST",34.03066290883153,-118.2133576908437
565,"LONG BEACH  AV  AT  55TH  ST",33.99297702248108,-118.243190594074
566,"COLDEN AV AT VERMONT AV",33.94914532842046,-118.28935355478679
567,"WILEY POST AV AT MANCHESTER AV",33.95992996890477,-118.38718322302316
568,"BARING  CROSS  ST  AT  91ST  ST",33.95507055455651,-118.28934483459393
569,"91ST  ST  AT  BARING CROSS  ST",33.95416572355307,-118.28934464951445
570,"BRAND  BL  AT  COLUMBUS  AV",34.27186868036451,-118.4593360455214
571,"MOORPARK  ST  AT  WHITSETT  AV",34.150367114774156,-118.40521397232304
572,"ADDISON ST AT SUNNYSLOPE AVE",34.1612415106473,-118.42688038694227
573,"BEVERLY GLEN BL AT WILKINS AVE",34.06221822496561,-118.42606736286908
574,"ROSELAND ST AT LA BREA AV",34.027213276425634,-118.35370149217607
575,"WESTERN AV  AT  37TH ST",34.02189160190914,-118.3089033299894
576,"DENNI ST AT FRIGATE AV",33.7841521739404,-118.27794276341486
577,"EUBANK AV AT OPP ST",33.78308231866479,-118.2551946490201
578,"I ST AT WATSON AV",33.78222613594645,-118.24850369046331
579,"4TH  AV  AT  VERNON  AV",34.00445106059282,-118.32139810661937
580,"HOPE  ST  AT  JEFFERSON  BL",34.02198039177895,-118.27699745091891
581,"OPP ST W/O EUBANK AV",33.783038438566656,-118.25604165678911
582,"KITTRIDGE  ST  AT  MELVIN  AV",34.19105214411891,-118.55957499197136
583,"LA  CIENEGA  BL  AT  CADILLAC  AV",34.040340683727926,-118.37698334371579
584,"HOOPER  AV  AT  VERNON  AV",34.003904962617355,-118.25213738521674
585,"53RD  ST  AT  HOOPER  AV",33.994828085073216,-118.25646112410595
586,"8TH ST  W/O DACOTAH ST",34.02447458963282,-118.21122626036312
587,"SLAUSON  AV  AT  SAN PEDRO  ST",33.98921190499453,-118.27011934841786
588,"MANCHESTER AV AT NORMANDIE AV",33.96001785314764,-118.3002701897643
589,"MAIN  ST  AT  CENTURY  BL",33.946479928228634,-118.27388699718175
590,"MANCHESTER  AV  AT  MAIN  ST",33.960092960403465,-118.27387586929905
591,"PACIFIC COAST HWY AT ALAMEDA ST",33.79113356612698,-118.24404090677456
592,"146TH  ST  AT  DENVER  AV",33.89961831755979,-118.2844162099518
593,"CAHUENGA BL AT MOORPARK ST",34.150382474649966,-118.36148475510643
594,"GATEWAY  BL  AT  COOLIDGE  AV",34.03283669527269,-118.44188051527804
595,"8TH  ST  AT  LAKE  ST",34.05538292624017,-118.27893724874468
596,"VALENCIA  ST  AT  WILSHIRE  BL",34.05536613461069,-118.26787171152306
597,"WEST  BL  S/O  23RD  ST",34.03985047176759,-118.33738590127356
598,"HIGHLAND AV AT 9th ST",34.05876103058,-118.33939838888838
599,"HOOPER  AV  AT  VERNON  AV",34.0048391773336,-118.25213641455863
600,"LORENA  ST  AT  ATLANTIC  ST",34.02571373996435,-118.2022981252417
601,"LA  CIENEGA  BL  AT  PACKARD  ST",34.05703847816758,-118.37618923550322
602,"FIGUEROA ST AT 23rd ST",34.03076651977306,-118.27435157332867
603,"BELLCLAIRE  ST S/O GRENOBLE ST",34.2594267209444,-118.28089325266592
604,"HOPE  ST  S/O  PICO  BL",34.03949592170528,-118.26563552758373
605,"BRONSON  AV  AT  8TH  ST",34.058721974739186,-118.31948405597396
606,"LE CONTE  AV  AT  THAYER  AV",34.06721635742852,-118.43496722286832
607,"ASHTON  AV  AT  HOLMBY  AV",34.06541533283132,-118.429249032574
608,"NATIONAL  BL  E/O  ROBERTSON  BL",34.03072417402958,-118.39005369209032
609,"LELAND ST AT 23rd ST",33.724293724626214,-118.30122841928684
610,"FREY  AV  AT  OLIVE  AV",33.98633062452681,-118.46030368244904
611,"ROBLAR PL  E/O  BEVERLY GLEN  BL",34.14615355491485,-118.44402980844538
612,"RESEDA  BL  AT  NORDHOFF  ST",34.23549562657803,-118.53609745008443
613,"ALAMEDA ST AT 1st ST",34.04899240904861,-118.23812671644718
614,"3RD  ST  AT  LAS  PALMAS  AV",34.06892369366633,-118.33479057003913
615,"LA  CIENEGA  BL  AT  JEFFERSON  BL",34.02821859218835,-118.3720040667414
616,"39th ST AT WILTON PL",34.01463582600956,-118.31326254316652
617,"BELLEVUE  AV  AT  LONDON  ST",34.07641775708422,-118.27476780817842
618,"TEMPLE  ST  W/O  FIGUEROA  ST",34.05990194363301,-118.24854020821577
619,"VERMONT AV AT MELROSE AV",34.08177898934209,-118.29171583415577
620,"SHATTO  PL  AT  6TH  ST",34.06369627592624,-118.2899256453219
621,"6TH  ST  AT  VERMONT  AV",34.063688078893406,-118.29165573186734
622,"MELROSE  AV  AT  NORMANDIE  AV",34.083559482542604,-118.30045855120942
623,"3rd ST AT JUANITA AV",34.069060469569074,-118.28937718431253
624,"ALVARADO  ST  AT  TEMPLE  ST",34.069271422529475,-118.26866391929325
625,"FIGUEROA  ST  AT  79TH  ST",33.96787104541487,-118.28270154866735
626,"OLYMPIC BL  AT  BELOIT AV",34.03873703940593,-118.44035964341988
627,"GENESEE  AV  S/O  SELMA  AV",34.09806366138089,-118.35819153456119
628,"LONG BEACH  AV  AT  VERNON  AV",34.00392216107194,-118.24305815164908
