"id","address","latitude","longitude"
505,"1501 N IVAR AVE",34.098557,-118.328823
506,"1501 N IVAR AVE",34.098465,-118.328823
507,"1501 N IVAR AVE",34.098396,-118.328823
508,"1501 N IVAR AVE",34.098334,-118.328822
509,"1500 N CAHUENGA BLVD",34.098732,-118.32942
510,"1500 N CAHUENGA BLVD",34.098787,-118.32942
511,"1500 N CAHUENGA BLVD",34.098945,-118.32942
512,"1500 N CAHUENGA BLVD",34.099004,-118.329421
513,"1500 N CAHUENGA BLVD",34.099079,-118.329424
514,"1500 N CAHUENGA BLVD",34.099133,-118.329424
515,"1500 N CAHUENGA BLVD",34.099214,-118.329424
516,"1500 N CAHUENGA BLVD",34.099268,-118.329423
517,"1500 N CAHUENGA BLVD",34.099445,-118.329424
518,"1500 N CAHUENGA BLVD",34.099498,-118.329426
519,"1500 N CAHUENGA BLVD",34.099564,-118.329426
520,"1501 N CAHUENGA BLVD",34.099141,-118.329616
521,"1501 N CAHUENGA BLVD",34.099083,-118.329617
522,"1401 N COLE PL",34.09769,-118.33036
523,"1400 N COLE PL",34.096995,-118.330209
524,"6401 W SUNSET BLVD",34.098093,-118.329791
525,"6401 W SUNSET BLVD",34.098092,-118.329963
526,"6401 W SUNSET BLVD",34.09809,-118.330534
527,"1501 N WILCOX AVE",34.098679,-118.331107
528,"1501 N WILCOX AVE",34.099396,-118.331113
529,"1500 N WILCOX AVE",34.098808,-118.330936
530,"1501 N SCHRADER BLVD",34.09893,-118.332533
531,"6601 W SUNSET BLVD",34.098082,-118.335931
532,"6601 W SUNSET BLVD",34.098081,-118.335841
533,"6601 W SUNSET BLVD",34.098083,-118.33459
534,"1500 N LAS PALMAS AVE",34.098827,-118.336252
535,"1201 N HIGHLAND AVE",34.093699,-118.338742
536,"1401 N HIGHLAND AVE",34.097303,-118.338774
537,"1001 N LAS PALMAS AVE",34.089252,-118.336349
538,"1301 N LA BREA AVE",34.095528,-118.344219
539,"6300 W SUNSET BLVD",34.097893,-118.327288
540,"1400 N COLE PL",34.096667,-118.330208
541,"1500 N SCHRADER BLVD",34.098279,-118.332393
542,"1400 N EL CENTRO AVE",34.097654,-118.323661
543,"6201 W LA MIRADA AVE",34.093559,-118.326323
544,"1201 N VINE ST",34.094062,-118.326764
545,"1201 N VINE ST",34.094007,-118.326764
546,"1201 N VINE ST",34.093931,-118.326762
547,"1201 N VINE ST",34.093877,-118.326762
548,"1201 N VINE ST",34.093798,-118.326762
549,"1201 N VINE ST",34.093667,-118.32676
550,"1201 N VINE ST",34.093374,-118.32676
551,"1301 N VINE ST",34.095091,-118.326769
552,"1301 N VINE ST",34.095015,-118.326767
553,"1301 N VINE ST",34.094961,-118.326767
554,"7001 W SUNSET BLVD",34.098069,-118.343418
555,"7001 W SUNSET BLVD",34.098069,-118.343484
556,"1000 N LAS PALMAS AVE",34.08951,-118.336206
557,"1000 N LAS PALMAS AVE",34.089807,-118.336207
558,"1000 N LAS PALMAS AVE",34.089887,-118.336207
559,"1000 N LAS PALMAS AVE",34.089932,-118.336208
560,"1000 N LAS PALMAS AVE",34.090018,-118.336207
561,"1000 N LAS PALMAS AVE",34.09007,-118.336208
562,"6601 W SANTA MONICA BLVD",34.090808,-118.335362
563,"6601 W SANTA MONICA BLVD",34.09081,-118.335459
564,"6601 W SANTA MONICA BLVD",34.090808,-118.335532
565,"6600 W SANTA MONICA BLVD",34.090636,-118.335009
566,"6600 W SANTA MONICA BLVD",34.090638,-118.334921
567,"6600 W SANTA MONICA BLVD",34.090637,-118.33458
568,"6600 W SANTA MONICA BLVD",34.090636,-118.334435
569,"6600 W SANTA MONICA BLVD",34.090636,-118.334358
570,"6600 W SANTA MONICA BLVD",34.090635,-118.334277
571,"6600 W SANTA MONICA BLVD",34.090636,-118.334206
572,"6600 W SANTA MONICA BLVD",34.090635,-118.334116
573,"6600 W SANTA MONICA BLVD",34.090635,-118.335171
574,"6600 W SANTA MONICA BLVD",34.090636,-118.333913
575,"6600 W SANTA MONICA BLVD",34.090636,-118.333848
576,"6600 W SANTA MONICA BLVD",34.090637,-118.333752
577,"6600 W SANTA MONICA BLVD",34.090638,-118.333694
578,"6500 W SANTA MONICA BLVD",34.090636,-118.332702
579,"1001 N LILLIAN WAY",34.090321,-118.327786
580,"6300 W SANTA MONICA BLVD",34.090656,-118.327567
581,"6300 W SANTA MONICA BLVD",34.090656,-118.327505
582,"5901 W SUNSET BLVD",34.09815,-118.318361
583,"5901 W SUNSET BLVD",34.09815,-118.31852
584,"6000 W SUNSET BLVD",34.097924,-118.321419
585,"6000 W SUNSET BLVD",34.097926,-118.321806
586,"6001 W SUNSET BLVD",34.098128,-118.321686
587,"1500 N GOWER ST",34.099364,-118.322239
588,"6100 W SUNSET BLVD",34.097904,-118.323081
589,"6100 W SUNSET BLVD",34.097906,-118.32299
590,"1401 N EL CENTRO AVE",34.097318,-118.323783
591,"1401 N EL CENTRO AVE",34.097259,-118.323782
592,"1401 N EL CENTRO AVE",34.09719,-118.323782
593,"1400 N EL CENTRO AVE",34.097531,-118.32366
594,"1400 N VINE ST",34.096853,-118.326532
595,"1300 N VINE ST",34.096033,-118.326531
596,"6201 W AFTON PL",34.095325,-118.326354
597,"1300 N VINE ST",34.095108,-118.326526
598,"1200 N VINE ST",34.093114,-118.326517
599,"1301 N VINE ST",34.095746,-118.326769
600,"1401 N VINE ST",34.096605,-118.326773
601,"6300 W SUNSET BLVD",34.097894,-118.3272
602,"6300 W SUNSET BLVD",34.097893,-118.327439
603,"6300 W SUNSET BLVD",34.097894,-118.328024
604,"1501 N IVAR AVE",34.099523,-118.328409
605,"1401 N CAHUENGA BLVD",34.096781,-118.329603
606,"1401 N CAHUENGA BLVD",34.096952,-118.329604
607,"1401 N COLE PL",34.096778,-118.330354
608,"1401 N COLE PL",34.096995,-118.330357
609,"1400 N COLE PL",34.097547,-118.330214
610,"1400 N COLE PL",34.09725,-118.330209
611,"6400 W SUNSET BLVD",34.097891,-118.330644
612,"6401 W SUNSET BLVD",34.098091,-118.330123
613,"1501 N WILCOX AVE",34.09945,-118.331114
614,"6500 W SUNSET BLVD",34.097887,-118.332196
615,"1501 N SCHRADER BLVD",34.099185,-118.332536
616,"1501 N SCHRADER BLVD",34.099436,-118.332538
617,"6600 W SUNSET BLVD",34.097885,-118.333495
618,"6600 W SUNSET BLVD",34.097884,-118.333818
619,"6600 W SUNSET BLVD",34.097884,-118.334513
620,"6600 W SUNSET BLVD",34.097883,-118.334731
621,"6600 W SUNSET BLVD",34.097883,-118.335672
622,"6601 W SUNSET BLVD",34.098084,-118.334757
623,"6601 W SUNSET BLVD",34.098084,-118.334274
624,"6601 W SUNSET BLVD",34.098085,-118.334188
625,"6601 W SUNSET BLVD",34.098085,-118.334121
626,"1500 N HIGHLAND AVE",34.098718,-118.338548
627,"1500 N HIGHLAND AVE",34.098899,-118.338549
628,"1500 N HIGHLAND AVE",34.09939,-118.338555
629,"1400 N HIGHLAND AVE",34.097369,-118.338532
630,"6700 W DE LONGPRE AVE",34.096113,-118.338264
631,"1300 N HIGHLAND AVE",34.09579,-118.338517
632,"1201 N HIGHLAND AVE",34.093572,-118.338742
633,"1301 N HIGHLAND AVE",34.095668,-118.338758
634,"1401 N HIGHLAND AVE",34.097438,-118.338776
635,"7001 W SUNSET BLVD",34.098071,-118.343049
636,"1501 N MCCADDEN PL",34.098294,-118.337618
637,"1400 N WILCOX AVE",34.097394,-118.330934
638,"1400 N WILCOX AVE",34.096793,-118.330931
639,"1400 N WILCOX AVE",34.096503,-118.330929
640,"1400 N WILCOX AVE",34.096457,-118.330928
641,"1001 N MANSFIELD AVE",34.090324,-118.340511
642,"1001 N MANSFIELD AVE",34.090379,-118.340511
643,"1000 N MANSFIELD AVE",34.090322,-118.340368
644,"1001 N MCCADDEN PL",34.090498,-118.33751
645,"1000 N LAS PALMAS AVE",34.089256,-118.336203
646,"1000 N LAS PALMAS AVE",34.089303,-118.336203
647,"1100 N WILCOX AVE",34.091262,-118.330909
648,"1101 N VINE ST",34.092394,-118.326753
649,"1101 N VINE ST",34.091345,-118.32675
650,"1101 N VINE ST",34.091265,-118.326748
651,"6200 W BANNER AVE",34.09161,-118.325491
652,"6201 W SANTA MONICA BLVD",34.090826,-118.325376
653,"6200 W SANTA MONICA BLVD",34.090666,-118.324625
654,"1000 N LILLIAN WAY",34.090467,-118.327678
655,"6900 W SANTA MONICA BLVD",34.090626,-118.340658
656,"6900 W SANTA MONICA BLVD",34.090625,-118.341257
657,"7101 W DE LONGPRE AVE",34.096207,-118.344601
658,"1300 N LA BREA AVE",34.09501,-118.343973
659,"1300 N LA BREA AVE",34.095064,-118.343974
660,"7000 W SANTA MONICA BLVD",34.090619,-118.342972
661,"7000 W SANTA MONICA BLVD",34.090618,-118.343188
662,"1001 N SYCAMORE AVE",34.090319,-118.34286
663,"1100 N ORANGE DR",34.091044,-118.341539
664,"1100 N ORANGE DR",34.090989,-118.341538
665,"1001 N MANSFIELD AVE",34.090504,-118.340512
666,"1000 N MCCADDEN PL",34.090371,-118.337369
667,"1000 N LAS PALMAS AVE",34.090147,-118.336209
668,"1000 N LAS PALMAS AVE",34.089432,-118.336204
669,"1001 N LAS PALMAS AVE",34.08943,-118.33635
670,"6600 W SANTA MONICA BLVD",34.090637,-118.333988
671,"1100 N WILCOX AVE",34.091076,-118.330906
672,"6400 W SANTA MONICA BLVD",34.090647,-118.330123
673,"6400 W SANTA MONICA BLVD",34.090647,-118.330452
674,"6301 W SANTA MONICA BLVD",34.090819,-118.327563
675,"6301 W SANTA MONICA BLVD",34.09082,-118.327496
676,"1101 N VINE ST",34.092074,-118.326751
677,"1101 N VINE ST",34.091626,-118.32675
678,"6200 W BANNER AVE",34.091609,-118.326167
679,"6200 W BANNER AVE",34.09161,-118.326114
680,"6201 W SANTA MONICA BLVD",34.090826,-118.325446
681,"6201 W SANTA MONICA BLVD",34.090828,-118.324888
682,"6200 W SANTA MONICA BLVD",34.090663,-118.325685
683,"1001 N LILLIAN WAY",34.090369,-118.327787
684,"6701 W SANTA MONICA BLVD",34.090799,-118.33724
685,"5901 W SUNSET BLVD",34.09815,-118.318268
686,"6001 W SUNSET BLVD",34.09814,-118.319919
687,"1400 N GOWER ST",34.097585,-118.322207
688,"1400 N GOWER ST",34.097264,-118.322207
689,"1400 N GOWER ST",34.097185,-118.322207
690,"1500 N GOWER ST",34.099197,-118.322237
691,"1500 N GOWER ST",34.099419,-118.322239
692,"1500 N GOWER ST",34.09954,-118.32224
693,"6100 W SUNSET BLVD",34.097906,-118.322827
694,"6101 W SUNSET BLVD",34.098119,-118.323184
695,"6101 W SUNSET BLVD",34.098121,-118.322865
696,"6101 W SUNSET BLVD",34.098119,-118.323122
697,"1401 N EL CENTRO AVE",34.097448,-118.323783
698,"1401 N EL CENTRO AVE",34.097584,-118.323782
699,"1400 N EL CENTRO AVE",34.097208,-118.323658
700,"1400 N EL CENTRO AVE",34.097354,-118.323659
701,"1400 N EL CENTRO AVE",34.09748,-118.32366
702,"6201 W SUNSET BLVD",34.098118,-118.325583
703,"6201 W SUNSET BLVD",34.098114,-118.324544
704,"1501 N ARGYLE AVE",34.098336,-118.325253
705,"1500 N ARGYLE AVE",34.098231,-118.325055
706,"1400 N VINE ST",34.096905,-118.326532
707,"6200 W FOUNTAIN AVE",34.094271,-118.325848
708,"1300 N VINE ST",34.09482,-118.326523
709,"1300 N VINE ST",34.094896,-118.326523
710,"6201 W LA MIRADA AVE",34.093557,-118.326031
711,"1200 N VINE ST",34.093244,-118.326518
712,"1200 N VINE ST",34.093187,-118.326516
713,"1301 N VINE ST",34.095615,-118.326769
714,"1401 N VINE ST",34.097095,-118.326776
715,"1401 N VINE ST",34.09691,-118.326777
716,"1401 N VINE ST",34.096409,-118.326774
717,"1401 N VINE ST",34.097041,-118.326778
718,"1501 N CAHUENGA BLVD",34.099598,-118.329621
719,"1400 N CAHUENGA BLVD",34.096868,-118.329408
720,"1400 N CAHUENGA BLVD",34.096604,-118.329406
721,"1400 N CAHUENGA BLVD",34.096474,-118.329406
722,"1400 N CAHUENGA BLVD",34.096529,-118.329404
723,"1401 N CAHUENGA BLVD",34.096586,-118.329602
724,"1401 N COLE PL",34.097559,-118.330361
725,"1400 N COLE PL",34.09643,-118.330208
726,"1400 N COLE PL",34.097325,-118.33021
727,"1400 N COLE PL",34.097741,-118.330215
728,"6400 W SUNSET BLVD",34.09789,-118.330726
729,"6400 W SUNSET BLVD",34.097891,-118.330579
730,"6401 W SUNSET BLVD",34.098092,-118.330218
731,"6401 W SUNSET BLVD",34.098091,-118.330374
732,"1501 N WILCOX AVE",34.098215,-118.331105
733,"1501 N WILCOX AVE",34.098266,-118.331105
734,"1501 N WILCOX AVE",34.099345,-118.331113
735,"1500 N WILCOX AVE",34.099071,-118.330939
736,"6501 W SUNSET BLVD",34.098089,-118.331911
737,"6501 W SUNSET BLVD",34.098089,-118.331975
738,"6501 W SUNSET BLVD",34.098094,-118.331343
739,"6501 W SUNSET BLVD",34.098093,-118.331505
740,"6501 W SUNSET BLVD",34.098091,-118.331686
741,"6501 W SUNSET BLVD",34.098091,-118.331758
742,"6500 W SUNSET BLVD",34.097887,-118.332129
743,"6500 W SUNSET BLVD",34.097888,-118.331894
744,"1501 N SCHRADER BLVD",34.099249,-118.332536
745,"1501 N SCHRADER BLVD",34.099304,-118.332537
746,"1401 N SEWARD ST",34.097594,-118.333285
747,"6600 W SUNSET BLVD",34.097882,-118.334249
748,"6600 W SUNSET BLVD",34.097883,-118.335919
749,"6601 W SUNSET BLVD",34.098084,-118.334369
750,"6601 W SUNSET BLVD",34.098084,-118.334028
751,"1500 N LAS PALMAS AVE",34.099311,-118.336255
752,"1500 N LAS PALMAS AVE",34.099175,-118.336254
753,"1500 N LAS PALMAS AVE",34.098612,-118.336255
754,"1501 N LAS PALMAS AVE",34.098428,-118.336379
755,"1501 N LAS PALMAS AVE",34.098486,-118.336377
756,"1500 N HIGHLAND AVE",34.099126,-118.338552
757,"6700 W DE LONGPRE AVE",34.096113,-118.338329
758,"1300 N HIGHLAND AVE",34.095604,-118.338514
759,"1300 N HIGHLAND AVE",34.095731,-118.338515
760,"6700 W LEXINGTON AVE",34.092531,-118.338098
761,"1201 N HIGHLAND AVE",34.092933,-118.338736
762,"1201 N HIGHLAND AVE",34.092989,-118.338738
763,"1301 N HIGHLAND AVE",34.095016,-118.338752
764,"1301 N HIGHLAND AVE",34.09528,-118.338755
765,"1401 N HIGHLAND AVE",34.097359,-118.338776
766,"1401 N MANSFIELD AVE",34.097626,-118.340549
767,"1401 N MANSFIELD AVE",34.097367,-118.340547
768,"1401 N MANSFIELD AVE",34.09732,-118.340546
769,"7001 W SUNSET BLVD",34.098073,-118.341748
770,"1501 N MCCADDEN PL",34.098432,-118.337619
771,"6700 W SUNSET BLVD",34.097877,-118.337766
772,"1400 N WILCOX AVE",34.09687,-118.330931
773,"1400 N WILCOX AVE",34.097529,-118.330934
774,"1400 N WILCOX AVE",34.097586,-118.330934
775,"1400 N WILCOX AVE",34.097653,-118.330934
776,"1400 N WILCOX AVE",34.097136,-118.330934
777,"6200 W SUNSET BLVD",34.09791,-118.324458
778,"7000 W SANTA MONICA BLVD",34.090619,-118.343031
779,"1000 N SYCAMORE AVE",34.090503,-118.342718
780,"1100 N ORANGE DR",34.091199,-118.341539
781,"1001 N ORANGE DR",34.090355,-118.341681
782,"1100 N MCCADDEN PL",34.092122,-118.337393
783,"6500 W SANTA MONICA BLVD",34.09064,-118.33234
784,"6500 W SANTA MONICA BLVD",34.09064,-118.332287
785,"6400 W SANTA MONICA BLVD",34.090646,-118.330611
786,"6400 W SANTA MONICA BLVD",34.090646,-118.330537
787,"6400 W SANTA MONICA BLVD",34.090648,-118.330378
788,"1100 N VINE ST",34.09102,-118.326508
789,"1100 N VINE ST",34.091519,-118.326509
790,"6200 W SANTA MONICA BLVD",34.090667,-118.324699
791,"6200 W SANTA MONICA BLVD",34.090664,-118.324865
792,"6900 W SANTA MONICA BLVD",34.090625,-118.340758
793,"6900 W SANTA MONICA BLVD",34.090626,-118.341032
794,"6900 W SANTA MONICA BLVD",34.090626,-118.340938
795,"6900 W SANTA MONICA BLVD",34.090626,-118.340823
796,"6500 W SANTA MONICA BLVD",34.090642,-118.331688
797,"5801 W SUNSET BLVD",34.098154,-118.317352
798,"5900 W SUNSET BLVD",34.097945,-118.318779
799,"5901 W SUNSET BLVD",34.098149,-118.318796
800,"5901 W SUNSET BLVD",34.098146,-118.319047
801,"6000 W SUNSET BLVD",34.097925,-118.3219
802,"6001 W SUNSET BLVD",34.098131,-118.321081
803,"1500 N GOWER ST",34.099247,-118.322237
804,"1500 N GOWER ST",34.099492,-118.32224
805,"6100 W SUNSET BLVD",34.097904,-118.323142
806,"6100 W SUNSET BLVD",34.097905,-118.323299
807,"6101 W SUNSET BLVD",34.098123,-118.322566
808,"6101 W SUNSET BLVD",34.098121,-118.32303
809,"6201 W SUNSET BLVD",34.098115,-118.324164
810,"1501 N ARGYLE AVE",34.098411,-118.325251
811,"6201 W AFTON PL",34.095325,-118.326193
812,"1400 N CAHUENGA BLVD",34.097057,-118.32941
813,"1401 N COLE PL",34.097068,-118.330356
814,"1401 N COLE PL",34.09731,-118.330358
815,"6401 W SUNSET BLVD",34.098092,-118.330047
816,"1500 N WILCOX AVE",34.098943,-118.330937
817,"1500 N WILCOX AVE",34.099449,-118.33094
818,"6600 W SUNSET BLVD",34.097884,-118.333877
819,"6600 W SUNSET BLVD",34.097882,-118.334882
820,"6601 W SUNSET BLVD",34.098082,-118.335761
821,"6601 W SUNSET BLVD",34.098083,-118.334849
822,"6601 W SUNSET BLVD",34.098083,-118.334689
823,"1501 N LAS PALMAS AVE",34.098262,-118.336378
824,"1500 N HIGHLAND AVE",34.099183,-118.338553
825,"1400 N HIGHLAND AVE",34.097049,-118.338528
826,"1400 N HIGHLAND AVE",34.097177,-118.338533
827,"1300 N HIGHLAND AVE",34.095091,-118.338511
828,"1200 N HIGHLAND AVE",34.0932,-118.338498
829,"1200 N HIGHLAND AVE",34.093278,-118.338497
830,"1201 N HIGHLAND AVE",34.093495,-118.338742
831,"1201 N HIGHLAND AVE",34.093621,-118.338742
832,"1301 N HIGHLAND AVE",34.095074,-118.338754
833,"1301 N HIGHLAND AVE",34.095148,-118.338753
834,"1301 N HIGHLAND AVE",34.095201,-118.338753
835,"1301 N HIGHLAND AVE",34.095462,-118.338757
836,"1301 N HIGHLAND AVE",34.095723,-118.338759
837,"6800 W SUNSET BLVD",34.097874,-118.339883
838,"7001 W SUNSET BLVD",34.098071,-118.342793
839,"6700 W SUNSET BLVD",34.09788,-118.336998
840,"6700 W SUNSET BLVD",34.097877,-118.337827
841,"1001 N SYCAMORE AVE",34.090266,-118.342859
842,"1000 N LAS PALMAS AVE",34.089382,-118.336205
843,"1001 N LAS PALMAS AVE",34.089677,-118.336351
844,"1001 N LAS PALMAS AVE",34.089927,-118.336352
845,"1100 N LAS PALMAS AVE",34.091437,-118.336216
846,"6500 W SANTA MONICA BLVD",34.090635,-118.332625
847,"1100 N WILCOX AVE",34.09121,-118.330908
848,"1000 N WILCOX AVE",34.090515,-118.330915
849,"1100 N VINE ST",34.092069,-118.326514
850,"1100 N VINE ST",34.091097,-118.326508
851,"6201 W SANTA MONICA BLVD",34.090827,-118.325603
852,"6201 W SANTA MONICA BLVD",34.090825,-118.325778
853,"6200 W SANTA MONICA BLVD",34.090661,-118.32578
854,"1000 N LILLIAN WAY",34.090399,-118.327676
855,"1401 N ORANGE DR",34.097745,-118.341622
856,"6500 W SANTA MONICA BLVD",34.090641,-118.331777
857,"10801 W LE CONTE AVE",34.063777,-118.444027
858,"10801 W LE CONTE AVE",34.06378,-118.443709
859,"10801 W LE CONTE AVE",34.063784,-118.444373
860,"10801 W LE CONTE AVE",34.063784,-118.443397
861,"10801 W LE CONTE AVE",34.063787,-118.443172
862,"10801 W LE CONTE AVE",34.063775,-118.444205
863,"10801 W LE CONTE AVE",34.063778,-118.443959
864,"10801 W LE CONTE AVE",34.063782,-118.444586
865,"10801 W LE CONTE AVE",34.063778,-118.443864
866,"10801 W LE CONTE AVE",34.063784,-118.444433
867,"10801 W LE CONTE AVE",34.063782,-118.443481
868,"10801 W LE CONTE AVE",34.06378,-118.444742
869,"10801 W LE CONTE AVE",34.063786,-118.444291
870,"10801 W LE CONTE AVE",34.063782,-118.443544
871,"10801 W LE CONTE AVE",34.063782,-118.444524
872,"10801 W LE CONTE AVE",34.063776,-118.44411
873,"10801 W LE CONTE AVE",34.063784,-118.443336
874,"10801 W LE CONTE AVE",34.06378,-118.444676
875,"10801 W LE CONTE AVE",34.06378,-118.443645
876,"10801 W LE CONTE AVE",34.06378,-118.443797
877,"10801 W LE CONTE AVE",34.063785,-118.443234
878,"901 S BROXTON AVE",34.063369,-118.447146
879,"10801 W WEYBURN AVE",34.062635,-118.445005
880,"10801 W WEYBURN AVE",34.062632,-118.444556
881,"10801 W WEYBURN AVE",34.062637,-118.445063
882,"10801 W WEYBURN AVE",34.062635,-118.444918
883,"10800 W KINROSS AVE",34.060709,-118.445027
884,"10800 W KINROSS AVE",34.060704,-118.444621
885,"10800 W KINROSS AVE",34.060705,-118.44469
886,"10800 W KINROSS AVE",34.060709,-118.445089
887,"1001 S GAYLEY AVE",34.060456,-118.446832
888,"1001 S GAYLEY AVE",34.060561,-118.446924
889,"1001 S GAYLEY AVE",34.060693,-118.447038
890,"1001 S GAYLEY AVE",34.061442,-118.447682
891,"1001 S GAYLEY AVE",34.060755,-118.447091
892,"1001 S GAYLEY AVE",34.061289,-118.447548
893,"1001 S GAYLEY AVE",34.060517,-118.446886
894,"1001 S GAYLEY AVE",34.061183,-118.447458
895,"1001 S GAYLEY AVE",34.061228,-118.447496
896,"1001 S GAYLEY AVE",34.0608,-118.447129
897,"1001 S GAYLEY AVE",34.060412,-118.446795
898,"1001 S GAYLEY AVE",34.060971,-118.447275
899,"1001 S GAYLEY AVE",34.061398,-118.447641
900,"1001 S GAYLEY AVE",34.060906,-118.44722
901,"1001 S GAYLEY AVE",34.06086,-118.447179
902,"1101 S GLENDON AVE",34.06051,-118.444285
903,"1101 S GLENDON AVE",34.060559,-118.444339
904,"1101 S GLENDON AVE",34.060415,-118.444177
905,"1101 S GLENDON AVE",34.060319,-118.444067
906,"1101 S GLENDON AVE",34.060379,-118.444138
907,"1101 S GLENDON AVE",34.060467,-118.444237
908,"1101 S GLENDON AVE",34.060277,-118.444023
909,"10801 W WEYBURN AVE",34.062287,-118.443152
910,"10801 W WEYBURN AVE",34.062264,-118.443094
911,"10801 W WEYBURN AVE",34.062341,-118.443291
912,"900 S TIVERTON AVE",34.06339,-118.442448
913,"900 S TIVERTON AVE",34.063342,-118.44246
914,"1001 S TIVERTON AVE",34.061877,-118.442965
915,"1001 S TIVERTON AVE",34.061297,-118.443104
916,"1001 S TIVERTON AVE",34.061752,-118.442995
917,"1001 S TIVERTON AVE",34.061681,-118.443013
918,"1001 S TIVERTON AVE",34.061806,-118.442983
919,"10801 W LINDBROOK DR",34.060166,-118.44293
920,"1001 S HILGARD AVE",34.060529,-118.442109
921,"1001 S HILGARD AVE",34.060751,-118.44192
922,"1001 S HILGARD AVE",34.060477,-118.442171
923,"1001 S HILGARD AVE",34.060393,-118.442287
924,"1001 S HILGARD AVE",34.06044,-118.442218
925,"1001 S HILGARD AVE",34.060571,-118.442065
926,"10801 W LINDBROOK DR",34.060299,-118.442476
927,"10801 W LINDBROOK DR",34.060276,-118.442532
928,"1001 S HILGARD AVE",34.060797,-118.441894
929,"10801 W LINDBROOK DR",34.060143,-118.443015
930,"1001 S HILGARD AVE",34.060868,-118.441865
931,"10801 W LINDBROOK DR",34.060126,-118.443078
932,"10800 W WEYBURN AVE",34.062383,-118.44374
933,"10800 W WEYBURN AVE",34.062248,-118.443387
934,"10800 W WEYBURN AVE",34.062301,-118.443522
935,"10800 W WEYBURN AVE",34.062194,-118.443247
936,"10800 W WEYBURN AVE",34.062329,-118.4436
937,"10800 W WEYBURN AVE",34.062351,-118.443658
938,"10800 W WEYBURN AVE",34.06214,-118.443107
939,"10800 W WEYBURN AVE",34.062116,-118.443048
940,"10800 W WEYBURN AVE",34.062226,-118.44333
941,"10800 W WEYBURN AVE",34.062168,-118.443184
942,"10800 W WEYBURN AVE",34.062277,-118.443464
943,"10900 W LE CONTE AVE",34.063569,-118.447632
944,"10900 W LE CONTE AVE",34.063572,-118.447352
945,"10900 W LE CONTE AVE",34.06357,-118.447536
946,"10900 W LE CONTE AVE",34.063573,-118.447284
947,"10900 W LE CONTE AVE",34.06357,-118.447467
948,"10900 W LE CONTE AVE",34.06359,-118.445887
949,"10900 W LE CONTE AVE",34.063589,-118.446051
950,"10900 W LE CONTE AVE",34.063585,-118.44631
951,"10900 W LE CONTE AVE",34.063587,-118.446231
952,"10900 W LE CONTE AVE",34.063584,-118.446378
953,"10900 W LE CONTE AVE",34.06359,-118.445984
954,"10800 W LE CONTE AVE",34.063613,-118.444114
955,"10800 W LE CONTE AVE",34.063617,-118.443707
956,"10800 W LE CONTE AVE",34.063615,-118.443863
